date,comment,sentiment
10/03/2015,george ambangil telecom1 acha wabaki mtandao bana maana haiwezekani mtanzania kawaida umuzie gb,Negative
11/03/2015,ngo_1 matapeli wakubwa vifurushi vinapunguzwa badala mtu kupewa gb anapewa 700mb gharama ile ile mnataka tupige simu mfanyaje mnaona,Negative
11/03/2015,telecom1 muamala nishaupoteza simu maana mwezi tano nadhani,Negative
11/03/2015,mambo telecom1 niwaambie kitu kupandisha gharama kifurushi saizi yako sio kutukomoa tunahamia telecom5 mnaona pesa tunaokota eti,Negative
12/03/2015,hakuna mtandao hovyo telecom1 telecom1,Negative
12/03/2015,renyangoro mariastsehai telecom2 wanaongeza tozo maongezi bando zinazo nunuliwa toka mpesa ukiweka serikali inachukua unabaki kazi kwako kutafuta bando,Negative
12/03/2015,iamhussain18 mbwilo7francis telecom3 telecom3tz kikomo penyewe naenda telecom3 soon tuu,Positive
13/03/2015,telecom2 mnatabia mbaya telecom2 kipindi hiki corona mnanipandishia bei kifurushi mkitegemea pesa ntaenda kuzichimba ee mnafikiri nimekuwa tajiri kufululiza kuweka vocha kujiunga mabando yenu eti,Negative
13/03/2015,dullahtheking2 sms m pawa songesha zinamsumbua,Negative
13/03/2015,ewillnya benbell45725386 jizomontana mwacha5 lakn mbona hili silielew natumia telecom5 telecom4 zote zipo fastaa telecom5 zaid kuna namna nikiwaelekeza hamtaelewa labda mje dm ntawasaidia namna kutatua hyo problem inategemea upo sehemu gan mtandao una access aina gan jizo njo dm hutajuta,Negative
14/03/2015,telecom1 muppia1 inasoma 4g internet inakwama tatizo nn,Negative
14/03/2015,stahmyjunior we jamaa unaongea nn kwani ukituma bank telecom1pesa simbanking ulijua haukatwi ndio unakaza ubongo,Negative
14/03/2015,kinemela tunashukuru kufanikiwa kupata huduma endelea kufurahia mtandao wako bora telecom1,Neutral
15/03/2015,rajjbk asante jibu lako facebooka bure salio wala mb ukiwa laini telecom3,Positive
15/03/2015,nnauye nape telecom3 kifurushi mwezi kilikuwa shilingi elfu nne shilingi elfu tano mitandao mingine thamani pesa wameacha vilevile wamepunguza mb dakika,Negative
15/03/2015,marekamalili kumbe kuna vat ukinunua maongezi nilikuwa sijui,Neutral
16/03/2015,miongoni mwa wakala telecom2 telecom1 telecom3tanzania acha habari tovuti 8lnveoupqq,Negative
16/03/2015,wambea bongo kwanza wamelishwa matango poli hakuna kutambulishwa mpenzi mchumba wala chumba issue dili mtandao telecom3 kaeni mkao wakula next week kondegang tuna jambo letu,Negative
16/03/2015,telecom1 dullahofficiall kwani natumia telecom4 telecom3 hallotel lakn hazi kizi kasi internet telecom14g ina kasi zaid kushinda mitandao mingne ispokuwa ttcl,Neutral
17/03/2015,telecom2 waongo mtapotea tuuu hamjui wateja wangapi tumeacha kutumia telecom4 sababu bando kupandishwa bei siku endeleeni yenyewe tweet mtandao tofauti japo mteja telecom4 toka mwaka kaeni bando zenu mxxiiiiiuuuuu,Negative
17/03/2015,iam nita nimeona huruma ile thread sababu vifurushi vinapanda bei,Neutral
17/03/2015,telecom3 asante nililuwa nawasalimu anyway kunae jambo vifurushi vyenu internet mnatungonga asee,Negative
18/03/2015,sisi ambao hatuna saiziyako wal hatuna mpango songeshanampesa tunapost wapi,Neutral
18/03/2015,telecom1 kuunganishwa 4g kunagharama yoyote,Neutral
18/03/2015,unaangaliaje balance kifurushi internet telecom3tanzania telecom3,Neutral
19/03/2015,gabbybentz31 asante kushirikiana nasi endelea kufurahi ukiwa mtandao telecom1,Neutral
19/03/2015,venancetz asante kushirikiana nasi endelea kufurahi ukiwa mtandao telecom1 tutazidi kuboresha huduma zetu,Neutral
19/03/2015,abdulazackabdul kwani hamkumbuki telecom1 wametoa gawio serikali wanaamua kutonyonya wananchi tunaotumia mtandao telecom1,Negative
20/03/2015,officialveny wilbright jr hahahaha wemgine tuneshanyofolewa vifurushi telecom4,Negative
20/03/2015,telecom2 vifurushi telecom4 mnaridhika kutuuzia wateja wenu tovuti zpubrmsi6e,Negative
20/03/2015,telecom2 habarini telecom2 mbona songesha hamtaki kunikopesha mmenichoka nihame,Negative
21/03/2015,et kumbe vifurushi vimepanda bei hamniambii sijapenda waziri nnauye nape limekaaje hili swala mbona ghafla,Negative
21/03/2015,aisee telecom2 mchezo gani mbona salio lilikuwepo bado mkafosi songesha uhuni wizi mmeniingiza mjini sio image nimetumia elfu n ikabaki elfu mkasema sina salio nisongeshe tovuti md506krb83,Negative
21/03/2015,dah huyu demu anasumbua mtandao telecom1,Negative
22/03/2015,telecom1 mtandao wenu unasumbua kasi internet inakwaza kwakweli this is too much,Negative
22/03/2015,deoxz telecom1 mtandao kipuuzi sanaa kaka unasubir nn hamaa,Negative
22/03/2015,telecom2 nlihama mb kdogo nkahamia telecom5 chuo kifurushi kwako kikanrudisha gb siku tano kwann msiweke siku saba kbsa,Positive
23/03/2015,neemarkimaro kwangu kifurushi saiziyako buku jero inafanya maajabu wiki nzima,Positive
23/03/2015,leodigardcyrilo tunaomba endelea kufurahia vifurushi vilivyopo kwasasa mpaka tutakapobadilisha ahsante kuchagua telecom3,Neutral
23/03/2015,kwahiyo tekinikali sisi tunaotumia telecom3 ttcl twatumia mtandao kujijua,Neutral
24/03/2015,telecom3 medmill255 tozo inatua tuachieni gap bando tudumu nanyi milele,Negative
24/03/2015,miriammkanaka telecom3tanzania telecom3 matapeli wengi wanatumia mtandao telecom3 kutapeli,Negative
24/03/2015,ile telecom4 wazi bwana sasahivi kile kifurushi gb mmeifanya telecom2,Negative
25/03/2015,kalage jr baba nyumba deni m pawa songesha,Negative
25/03/2015,tgnptz mtandao hovyo line zenu nimezivunja vunja sitakija tumia yena telecom1 mmekiwa wajinga kiasi mnashindwa kukemea udhalilishaji taasisi yenu dhidi wateja mnahaha katuni pumbafu kabisa,Negative
25/03/2015,babaknaan huwezi amini babe hela imekatwa songesha,Neutral
26/03/2015,mrisho k vanesatemba marekamalili naomba code vifurushi,Neutral
26/03/2015,poetictricy tukaishi songesha,Neutral
26/03/2015,zambia wamepata mtu sahihi sisi yupo sababu default mahali fulani tukimkosoa tunaambiwa tunamsema sababu mwanamke anyways leo tunalipa gharama huruma tozo bei mafuta elfu nane vifurushi simu tuendelee tovuti tea6g8e5bs,Negative
27/03/2015,frediejustine nicole fyne allan lucky kijana umepokea sh ngapi nina muamala masanja nikurushie chenji bidhaa,Neutral
27/03/2015,telecom1 niko telecom1 sina wasi wasi kuhusu vifurushi kabisa mana saizi yako hakika bomba,Positive
27/03/2015,lpdigitaltz carolndosi uwepo mtandaoni lazima uwe data gharama zinapelekea wengi nje mtandao kukosa haki kidigitali mitandaonidata digitalrightstz,Negative
28/03/2015,mr musau telecom3 money,Neutral
28/03/2015,hechejohn mwigulunchemba1 kuna wanafikiri muamala fedha unaofanyika aidha anasa maisha dunia inatuona inatushangaa hasa hao wanaojinasibu wasomi waliobobea,Negative
28/03/2015,telecom3 maelezo yenu sio sahihi nilizidisha wapi nina bando mwezi litalo isha tar iweje mkate salio kuna bundo,Negative
29/03/2015,visentmateru tumia mtandao telecom1 tunaendelea maboresho huduma zetu,Neutral
29/03/2015,chademamdude telecom2 naskia telecom4 wameshukuru wewe kujitoa maana ulikuwa unaongoza ile huduma nipige tafu halafu hulipi,Neutral
29/03/2015,telecom1 mmegoma kuleta 3g 4g wilaya bahi dodoma,Negative
30/03/2015,broo ikikupendeza hack telecom2 hafu safisha data zote m pawa songesha vitu zingine zingine tovuti 4sjuroirzb,Neutral
30/03/2015,telecom1 wapumbavu mnapunguzaje kifurushi internet maelezo nilikuwa nanunua gb 3k leo napata wezi wapumbavu telecom1tanzani,Negative
30/03/2015,telecom1 silviryo hamna chchte yan ukishanunua bando mtandao unasoma 4g alaf hufungui chchte mnatuibia kihuni,Negative
31/03/2015,jonac l jonac tungependa kufahamu mtandao unasumbua upande kawaida intaneti tatizo hili lina mda gani msaada,Neutral
31/03/2015,tumapesabilamipaka inafanya wateja wako watumie gharama ile ile mitandao kulipia bidhaa ulizowauzia tovuti veebs7aamo tovuti dderof9d35,Neutral
31/03/2015,telecom1 zeddysimon iv buku mnalo kata ukiwa unatumiaa ap telecom1pesa nii kwaajirii yaa nin,Negative
01/04/2015,telecom1 em nijulisheni mtandao 3g tgo unapatikana wapi apart from dar,Neutral
01/04/2015,nnauye nape muheshimiwa heshima zote hizo takwimu unazotuambia zinaweza zikawa ziko sawa uhalisia nje sisi ndio tunauona leo bei vifurushi mbs zinapanda zamani tulikuwa tunapata 1gb leo tunapata 1gb unasema vipi bei zimeshuka,Negative
01/04/2015,maua mg telecom1 mtandao unaoongoza vijana,Positive
02/04/2015,unapigwa bei vifurushi hujakaa vizuri unapigwa bei petrol nchi mmh,Negative
02/04/2015,jemsimunisi telecom2 cjapenda namna mmenipandishia bei vifurushi vyangu pendwa hampendi tunavyowainua wapwa humu,Negative
02/04/2015,mtandao telecom1 shida tupu telecom1 nimenunua luku toka saa nane mchana mpaka usiku sijapata token hela wamekata nimepiga simu huduma wateja wanasema tatizo kimtandao wakat hela wameikata mpaka saivi sina token hela wamechukua sio haki,Negative
03/04/2015,ttcl hakika nyumbani kunenoga,Positive
03/04/2015,darmpya ngo_1 kwahio nyinyi kutishwa kidogo kumuradhi kweli vifurushi vimebadilika,Negative
03/04/2015,telecom3 ngo_1 kwahiyo tuseme kifurushi uni hakitorudi zamani,Negative
04/04/2015,ushindi telecom1 pesa telecom1 yakabidhi zawadi mil washindi sherehekeapesanatelecom1pesa wiki kupitia promosheni muamala unaofanya unakupa nafasi washindi mil wiki amp mil droo tumia telecom1 pesa piga telecom1 pesa app tovuti pqv0kdnckw,Neutral
04/04/2015,msolid11 unamiliki million unaweka bank nn telecom1pesa ipo,Positive
04/04/2015,s mrisho telecom1 telecom3 ttcl kitutujr habari laini itafungwa kupewa mwingine kulikuwa pesa hizo pesa zinahamishiwa akaunti maalumu kampuni yetu sc,Neutral
05/04/2015,telecom2 kasi mtandao kahama mbovu,Negative
05/04/2015,telecom1 vyovyote wakala bei pendekezwa duka,Neutral
05/04/2015,telecom1 huduma zenu telecom1pesa zimewashinda semeni tuwasaidie samia 1902,Negative
06/04/2015,ttclcorporation fumbegeoff wazirik tanzaniaupdates mitandaoni matokeochanya mbegaally bongofive brighttza uhurubilamipaka nipashetz dailynewstz wizarauum ofisi yetu ilihamisika kampeni rudi nyumbani ttcl kuikimbia huduma kdgo unfortunately network yenu iko slow mpka mwngne inakata tumenunua bando internet mwez lakin hatufaidi chochote,Negative
06/04/2015,ngo_1 inamaana hamjiungi vifurushi eehhh sawa,Neutral
06/04/2015,telecom1 changamoto ninayoipata hamtoi taarifa mnapofuta mabando lakn mnapoanzisha mnatangaza mfano nlikuwa nanunua bando napata dakika gb p1 sms lakn nashangaa kujiunga leo napewa mb imenidissapont saana natamn kuhama mtandao mnajua hali uchumi,Negative
07/04/2015,telecom2 hakuna mtandao hovyo vifurushi vyenu ghali mno huwezi linganisha mitandao telecom5tz telecom3 mbaya sijui kupenda kulazimishwa mnakata internet maelekezo sisiyemu mnachoweza kujisifia m pesa pekee,Negative
07/04/2015,nanunua bando social media ajili back up telecom5 km mtandao upo nimegundua napoteza hela,Negative
07/04/2015,kanjanjagrg telecom2 nimeambiwa kuna option kuhamisha vifurushi haifanyi kazi namba aina kifurushi nilichonunua sina hakika kuna wanaoweza kufanya labda kuna wanaoweza kujaribu,Neutral
08/04/2015,telecom2 vigezo gani ndipo niweze kupata huduma songesha,Neutral
08/04/2015,nmewasiliana makao makuu application whatsup wameniambia shida sio vifurushi telecom4 shida wanaopost nguo status wanatumalzia mb,Neutral
08/04/2015,zachariaadam4 wazirik ttclcorporation wizarauum habarileo tzbranding brighttza mtanzanianews lemutuz nidctanzania ttcl pesa mitandaoni bongofive shirika mawasiliano mali watanzania tupende kwetu tusiangalie nani analiongoza tuambiane tushauriane kutatua changamoto zilizopo tuzidi kusonga mbele tunashukuru uongozi wazir kindamba ttcl inasikika mahali hasa vijijini,Positive
09/04/2015,jamani uko namba telecom1pesa unachukua unaweka waaaaah,Neutral
09/04/2015,telecom1 mmekaribia kutuchagulia wachumba sio kutujua nimebofya niangalie saizi nikakuta mmekidhi mahitaji maongezi sms data internet uwezo wangu bofya kuangalia saiziyako tovuti pv9w6tbw9p,Positive
09/04/2015,kuna message zinanisumbua simu kitapeli ngo_1 nimetoa taarifa mtandao husika telecom3 wameshindwa kuchukua hatua naomba msaada kwenu,Neutral
10/04/2015,telecom1 mim simu 4g nikiwasha data inaniletea gsm inamaana mtandao hakuna kabisa nikiwasha 3g peke data inakuja kusua sua telecom1,Negative
10/04/2015,ttcl yatoa huduma intaneti bure mkutano wanasayansi dar tovuti ibvxdrbm8n,Positive
10/04/2015,kwahiyo kuhusu vifurushi tumekubaliana serikali wala mitandao simu kimya nchi hatari,Negative
11/04/2015,telecom2 inashindikana muamala ukikwama kulipia bill kuurudisha kwenu mteja aangalie namna nyingine kufanya,Negative
11/04/2015,ngumu padri angalia gharama vifurushi tozo utaelewa padri tovuti hnheskon9c,Negative
11/04/2015,andersonmaleke2 pole tunapenda kukufahamisha unaweza kuwasilisha suala lako endapo utaoata changamoto huduma zetu kupitia kurasa zetu mtandao kijamii kutuma sms namba bure msaada pa,Neutral
12/04/2015,telecom1 wekeni kifurushi chuo data kutosha bei nafuu acheni kukaza vichwa tofautisheni wanafunzi waajiriwa,Neutral
12/04/2015,mkuu nenda mangi chukua pepsi baridi nitalipa telecom4 tovuti 1qhczn5frz,Positive
12/04/2015,missrynne01 nyuki malkia una deni songesha nikulipie,Neutral
13/04/2015,nnauye nape herculses darmpya vifurushi vimebadilisha vimeshushwa wewe tatua ilo usiwalaumu darlive,Positive
13/04/2015,babaalexa ngo_1 hawafanyi research vifurushi hawamonitor bei serikali wanyonge haifuatilii vitu vinavyowaumiza wanyonge,Negative
13/04/2015,telecom1 asante nimepata tatizo muamala toka jana nadhani mzuri nikawashitaki mahakamani mnilipe fidia haiwezekani mkae hela ofisi masaa alafu mseme mnashughulikia masaa faini sahihi inaweza shi ngapi,Negative
14/04/2015,telecom1 mwisho kutumia mtandao wenu spendi usumbufu pesa bado nasubilishwa maana huduma zenu telecom1,Negative
14/04/2015,bootyferrari360 telecom1 mtandao telecom1 umepata kwik,Negative
14/04/2015,watanzania tusimame dakika tatu ombea maisha marefu songesha,Positive
15/04/2015,iamkelvinkelz telecom1 kaka hamia ttcl 4g inakimbia harmorapa alafu bundle haliishi mzee hahahaha,Positive
15/04/2015,telecom3tz telecom3tanzania telecom3 naomba usaidizi puk number kwani number nimesajiliwa binamu niko mbali mi nipo tabora urambo yupo pwani kwani laini ina umuhimu kwangu,Neutral
15/04/2015,mramba ngondo telecom2 kwanza muamala salio mwanakikundi salio kikundi uwe,Neutral
16/04/2015,nnauye nape lifeofmshaba mnataka ushahidi gani vifurushi uchao vinapunguzwa telecom4 nilianza kujiunga gb per month wakashusha gb per month wakashusha tna gb per month nasubir tna mabadiliko mwezi ujao,Negative
16/04/2015,telecom1 telecom1 nipo nyasaka wilaya ilemela mwanza tatizo langu mtandao telecom1 maeneo haya aushiki kabisa inasoma 2g ukiweka 3g or g mtandao hausomi kabisa tupo mjini tatizo lenu,Negative
16/04/2015,telecom1 telecom3tanzania vocha tunatumia aina,Neutral
17/04/2015,doreenandy23 carolndosi ikija napokea telecom1pesa transactions,Positive
17/04/2015,telecom3 huduma telecom3 money has been a pain in the ass wiki nafuatilia muamala wangu ambao ulikwama hewani tatizo mtandao all i keep getting subiri masaa kazi very absurd,Negative
17/04/2015,millardayo ukienda kununulia telecom4 hayoooo unakutana nayooo badala ipungue imesimamia pale pale kweny badla yab1445 tovuti fa7wzh75u5,Negative
18/04/2015,telecom2 cjui umeona jina langu it naelewa najua hizo data zinaliwa telecom4 kwnn nikiswitch telecom1 zinaenda poa 4g,Negative
18/04/2015,jobless mdaiwa heslb vicoba songesha n k unapataje nguvu kulala until now,Neutral
18/04/2015,telecom2 hamuoni mnatunyima uhuru kuendelea wadau mtandao wenu vizuri inamaana tunaumaupendo telecom4 wengi wamehamia telecom5 ambao wana vifurushi bei nafuu mfanye kurekebisha kile wiki kirudi,Neutral
19/04/2015,kwani vifurushi mitandao navyo vinategemea mfumuko bei mafuta trending tanzabagets tanzaniaenergycongress tweets petroldieselprice,Neutral
19/04/2015,kanenamagufa telecom3 hizi kasoro zinatokana ubovu utendaji kazi mtandao nyingi kasoro hizo zinatokeaga upande internet mtandao slow,Neutral
19/04/2015,amanindoroma1 usinidanganye nikajikuta naongeza mke mwingine hallotel maana watatu niliyonao wamenivuruga kiasi nikajikuta naanza kumfikiria mke mkongwe kuliko ttcl,Negative
20/04/2015,furahia punguzo makato miamala kutuma pesa malipo lipa simu bure familia imekua ezypesa telecom1 pesa wamependezwamaoni sunna s photos kwahiyo mmeshindwa kuifungua laini siku mnanipigazaidi dana dana mnaona sina kazi yakufanya sio familia imekua ezypesa telecom1 pesa wamependezwamaoni sunna s photos kwahiyo mmeshindwa kuifungua laini siku mnanipigazaidi dana dana mnaona sina kazi yakufanya sio ezypesa telecom1 pesa wamependezwamaoni sunna s photos kwahiyo mmeshindwa kuifungua laini siku mnanipigazaidi dana dana mnaona sina kazi yakufanya sio,Negative
20/04/2015,telecom3 magambosonde3 sawa lkn angalieni wateja wanaotumia mtandao wanavyolalamikia mtandao slow mteja telecom3 tokea enzi zain angalia mitandao midogomidogo inavyokuwa faster kufungua ninyi mmerizika hali mliyonayo,Negative
20/04/2015,d7098ca1eefe4b9 huduma haijafika maeneo hayo huduma inayokupa intaneti yenye kasi tano 3g,Positive
21/04/2015,abdulazackabdul ma lijenditunanunua maxmalipo tpesa,Neutral
21/04/2015,telecom1 namba haitumiki mliifungia agosti sababu sikuwa nimeweka vocha kukwangua mrefu wala kuitumia kupiga simu mnaifungia nilikuwa nimenunua bando internet siku kupitia telecom1pesa,Negative
21/04/2015,telecom2 mbona mwanza hamjafika telecom1 mnazingua 4g yenu dar es salaam,Negative
22/04/2015,umetumia takribani kifurushi chako mwezi tsh salio intaneti mb kujua salio lako lote piga namba asante gb zimekata mapema tovuti gse8g2sqq5,Negative
22/04/2015,telecom3 siku hizi chache mtandao wenu data umekuwa kimagumashi tuelezeni tatizo myarekebishe mapema mnatuumiza wateja wenu,Negative
22/04/2015,telecom1 telecom3tanzania ivi telecom3 vifurishi vyao kwanini vinaanzia mbele kwahyo hali hawawez kumiliki laini telecom3,Negative
23/04/2015,issaiscoissa yeah songesha imekuja sahihi kabisa,Positive
23/04/2015,inakwaza unapotuma muamala pesa haufiki ukiulizia unajibiwa kuna shida mtandao subiri masaa,Negative
23/04/2015,njia salama kijana wako uwakala mpesa telecom1 pesa telecom3 money ezzy pesa telecom4 asitapeliwa chukua simu zile uwakala ondoa mic speaker matapeli wakipiga hawawezi kusikilizana utapeli umeisha hutatapeliwa,Neutral
